-7.585598701227147 NA NA NA NA NA NA
-7.469771534984987 NA NA NA NA NA NA
-6.991031479400942 NA NA NA NA NA NA
-4.853722735636978 NA NA NA NA NA NA
-2.251760038030424 -2.061102686819218 NA NA NA NA NA
-2.6629941611374783 -2.3297337482523512 -2.5031460942923873 NA NA NA NA
-2.59692157758439 -2.3687940118037676 -2.5701638107666906 NA NA NA NA
-2.5835292366476104 -1.682678994229251 -2.1900363032539025 NA NA NA NA
-2.9690154889961677 -1.7009746827169612 -2.814809226083045 NA NA NA NA
-2.685282329508502 -3.5096613225017705 -1.9184320213318127 NA NA NA NA
-2.9412338087844097 -2.656412427731054 -2.056232986855947 NA NA NA NA
-2.613899237394002 -1.7341284823236693 -2.15970356560789 NA NA NA NA
-2.7158090150554495 -1.4202059936910278 -2.5807308032935357 NA NA NA NA
-2.1599617589692772 -2.624599882331183 -2.4755025301636984 NA NA NA NA
-2.1472083680613143 -2.6391041144241307 -2.363758996233199 NA NA NA NA
-2.6528886347414855 -3.0386790191447877 -3.0260363934790484 NA NA NA NA
-2.581632336203932 -3.835254804610534 -1.655155561862413 NA NA NA NA
-2.3674337357237065 -2.498695407474498 -1.7136586237843616 NA NA NA NA
-2.324003459938524 -2.0610148014327185 -2.106519565016198 NA NA NA NA
-2.2099174002517468 -2.7426618663612667 -2.0734030279644315 NA NA NA NA
-2.1784738746553365 -1.9803300882421477 -2.2509140455357053 NA NA NA NA
-2.398258926790644 -2.9471993941804486 -2.7150675899878824 NA NA NA NA
-2.6892547745922237 -2.2911110713129172 -3.065426927609879 NA NA NA NA
-2.2516892695065107 -2.399809985004983 -2.2991237603881465 NA NA NA NA
-2.505379179050234 -2.543487087781286 -2.685170325344569 NA NA NA NA
-2.8218973220094767 -2.337982923841914 -3.3510603562465757 NA NA NA NA
-3.4469112291734825 -3.082953682679715 -2.3667795404558616 NA NA NA NA
-4.196676774334182 -2.70797871119874 -2.523282828134926 NA NA NA NA
-3.0960258628860733 -3.723257375651357 -2.0556391982355557 NA NA NA NA
-2.895837714532066 -3.5161731823022984 -2.2917004475642644 -3.7245118510090696 NA NA NA
-2.792913579331759 -2.7705092207735964 -2.622523923813069 -1.6259797499830866 NA NA NA
-3.594597517910343 -3.2999171093312913 -2.96115986921823 -1.4198239569202795 NA NA NA
-3.163749534043552 -4.085815936968806 -3.12120365580762 -1.2112884300556637 NA NA NA
-3.728507111487628 -3.5552361847208442 -4.25279689699111 -1.417556905881477 NA NA NA
-3.34403766483895 -3.52363890667241 -4.143477229991607 -2.6043083708551604 NA NA NA
-2.789349912467825 -2.8463042082115 -3.6656075585565855 -2.159540678958709 NA NA NA
-3.337886104485705 -2.3379315701996917 -4.547633155381753 NA NA NA NA
-2.6075315989922743 -2.7433807496537055 -2.7325450506935933 NA NA NA NA
-2.9815588759258245 -2.859571077800842 -1.265903790541356 NA NA NA NA
-2.0024051941033774 -3.44379167755956 -1.7060230375314787 NA NA NA NA
-3.0416063237201514 -2.9656271912932004 -2.4066735613678167 NA NA NA NA
-2.8602196608497628 -1.6586047005229316 -2.877915316624699 NA NA NA NA
-2.3777100754012874 -1.8079857435265 -2.58993995453828 NA NA NA NA
-1.8245669231211166 -2.394306737793123 -1.4371569775613995 NA NA NA NA
-2.3359968218231875 -3.2288466429331466 -2.465185802820046 NA NA NA NA
-2.9304124722758464 -2.237695073833216 -2.4029728693882793 NA NA NA NA
-1.844547742021652 -1.7384262888280397 -3.3043189503922643 NA NA NA NA
-1.9184599619245422 -1.802475084897548 -1.776848262769453 NA NA NA NA
-2.1105660554036665 -1.9981743887256627 -1.6736333273800053 NA NA NA NA
-2.1233605478570214 -2.1005648459323045 -2.083583359428816 NA NA NA NA
-5.626625346983279 -2.526972298060131 -1.8809095806955625 NA NA NA NA
-3.0842101172215948 -1.399773880314207 -2.30019424341086 NA NA NA NA
-2.41691380866432 -2.298244602681735 -1.1344797023240112 NA NA NA NA
-1.6910503095253466 -2.6660553267081757 -2.1594662428981013 NA NA NA NA
-3.704939113630171 -1.872287924071409 -1.491667136843547 NA NA NA NA
-2.596060696226313 -3.0113714799172824 -2.468942420115544 NA NA NA NA
-3.1907723758692677 -1.9558508818544749 -2.0595825313839713 NA NA NA NA
-2.49267032361146 -2.2283101615345307 -2.2893499064059233 NA NA NA NA
-2.1287115607558027 -2.285026458326157 -2.475985350358309 NA NA NA NA
-1.6726011632766724 -2.6610878956767627 -3.0290046885805184 NA NA NA NA
-1.7897411676911679 -2.5216131862888056 -3.409247322068145 NA NA NA NA
-2.543952830041775 -0.9223034550530104 -2.4124612049107217 NA NA NA NA
-2.9493582255732687 -2.810513132396491 -2.085636901008869 NA NA NA NA
-1.46331913696489 -2.05403143320082 -2.0010028695505286 NA NA NA NA
-1.5064249910532739 -2.533616878498011 -3.5055493687055885 NA NA NA NA
-2.3562659041290135 0.8123927697034443 -2.2845966892589873 NA NA NA NA
-2.0484216647968587 -1.6034916106075805 -2.4023295467784163 NA NA NA NA
-2.2278522761197226 -3.587487275698818 -2.3019305531679204 NA NA NA NA
-2.0474869225044716 -3.4645612433763993 -1.9862904439349294 NA NA NA NA
-1.2543208258092566 -1.9045698184505733 -2.174987720388047 NA NA NA NA
-2.8052616027601704 -1.7434438845927829 -1.9117921402479348 NA NA NA NA
-2.101341326768141 -1.275378378395316 -1.4475675206127714 NA NA NA NA
-2.070693007367349 -2.3362934556422714 -2.075622178455224 NA NA NA NA
-1.6521929164892457 -3.1008134779570606 -2.01535003243194 NA NA NA NA
-2.8051226132343765 -1.3002704630759436 -2.326008017321931 NA NA NA NA
-1.1926778343812405 -2.042761161353889 -1.4117925385179584 NA NA NA NA
-1.9803756158678953 -1.68515306110328 -2.341586413525553 NA NA NA NA
-3.162887852587549 -1.320154261217588 -2.437260504540116 NA NA NA NA
-2.045624158000381 -1.5613719443529661 -1.7787075546598945 NA NA NA NA
-2.4294312086623187 -2.7998561334738774 -1.4298659095664497 NA NA NA NA
-1.6840590339814523 -3.001370721692068 -3.2887319295935935 NA NA NA NA
-2.4992767801081914 -2.0350227569058985 -3.0240160138576737 NA NA NA NA
-2.5283240215002216 -2.797780217667157 -3.137937156191165 NA NA NA NA
-1.6234140683383917 -2.623608792304436 -2.049155243720993 NA NA NA NA
-1.934059254145951 -2.425262369043933 -2.8993736183974796 NA NA NA NA
-1.8018638952227082 -3.080626374755985 -2.173383926581204 NA NA NA NA
-2.0795631924500615 -2.5349840033957447 -1.5942232321971013 NA NA NA NA
-1.899577704699165 -2.5001143295692994 -1.6616559921017828 NA NA NA NA
-2.2080677046962864 -1.4567462699352571 -2.0087490604847016 NA NA NA NA
-2.2897319643497673 -2.773737945281382 -2.090311911402482 NA NA NA NA
-1.7471679632099697 -2.6360300196257036 -2.3632338152219683 NA NA NA NA
-2.172569463887763 -1.4896333261481938 -2.355068612415294 NA NA NA NA
-2.578426015692001 -3.7094642988350515 -2.173651500040081 NA NA NA NA
-1.8735365871487883 -1.8209258098572505 -1.4576713752781423 NA NA NA NA
-2.165724052666208 -3.340741442684058 -2.0344627796621886 NA NA NA NA
-2.3568665964838265 -2.621626024715804 -2.789645227229914 NA NA NA NA
-1.6874180549100577 -4.652838724641065 -1.91965700689414 NA NA NA NA
-2.0980132421311435 -3.6227686860266166 -1.545906933196206 NA NA NA NA
-1.8712251827367774 0.09026599882235892 -2.153321207490952 NA NA NA NA
-2.7274963690055687 -2.731560490636628 -2.3225477655692055 NA NA NA NA
-1.8557341735821613 0.7017391585750122 -2.058574656605537 NA NA NA NA
-2.028225848238061 -2.7354026053737153 -2.091122517451332 NA NA NA NA
-3.1815211690378318 -2.1729381017491174 -1.6398253509163674 NA NA NA NA
-2.439382801627801 -0.6551994590503071 -2.167139784104237 NA NA NA NA
-0.9272463179736214 0.3763030749213632 -2.912869131198541 NA NA NA NA
-2.047430970153452 -0.6366260358489656 -2.2136506168397654 NA NA NA NA
-2.231506258963321 0.8211799795425313 -2.4090043589880867 NA NA NA NA
-2.2945617192105288 -3.8112256920706247 -2.5626690605774023 NA NA NA NA
-3.1397280632336684 -3.8112256920706247 -1.980328090527529 NA NA NA NA
-2.502638021734702 -5.164833931479696 -2.2568558960490597 NA NA NA NA
-1.90788746671058 -2.9816732745501016 -2.2040414373116137 NA NA NA NA
-2.3122778052872213 -1.6845469045410384 -2.465827729250849 NA NA NA NA
-3.0251517012024216 -1.4548497072974584 -2.0913687018945306 NA NA NA NA
-2.4179589760945923 -2.9591871632204962 -2.098559527829602 NA NA NA NA
-2.1777011709500407 -1.512414134157983 -2.477784875145857 NA NA NA NA
-2.4038638150262783 -2.4298100793647297 -1.9846453065989083 NA NA NA NA
-2.0598381887945596 -1.2522450591279963 -1.3191735195629182 NA NA NA NA
-2.319935885678449 -1.9641177415273443 -2.5950840788056495 NA NA NA NA
-1.4077951929189159 -1.6612215383223004 -1.6021370379844908 NA NA NA NA
-1.9061106810161241 -1.8074638106714989 -2.1830415890909123 NA NA NA NA
-1.7285338671048873 0.9519801776567428 -1.9224779944495467 NA NA NA NA
-2.2431810991724563 -1.0250321883003797 -2.13437147425284 NA NA NA NA
-1.953585430039897 -2.911858533742597 -2.2737551227510666 NA NA NA NA
-2.0803990720796888 -2.8488831918260176 -2.3712685702594873 NA NA NA NA
-2.211514852246461 -2.634376573700189 -1.8145622862204156 NA NA NA NA
-1.3743581589612686 -2.2971011553523852 -1.9845725108774885 NA NA NA NA
-2.5488656464612665 -2.1032462680621613 -2.387585552587938 NA NA NA NA
-2.184306195953125 -2.303368418345393 -2.106158501726037 NA NA NA NA
-2.136927185227563 -2.9582030528635648 -2.844532802703491 NA NA NA NA
-2.5920693387740164 -2.208651876199693 -2.516586194025228 NA NA NA NA
-2.232551233635956 -2.978555518218214 -2.2556432473721015 NA NA NA NA
-1.691383554852316 -1.6671195181865923 -1.4539542098347307 NA NA NA NA
-2.6683763864927568 -1.216469584686017 -2.5378146683074396 NA NA NA NA
-2.764714645342013 -1.5489699794269463 -2.5139711278430608 NA NA NA NA
-1.5721871028178072 -0.9636904315993631 -2.176088960062897 NA NA NA NA
-2.575630186085436 -1.8467920009354077 -1.7761401629695874 NA NA NA NA
-1.403440411681073 -1.9541273650806559 -2.5671287985428473 NA NA NA NA
-3.962928900102656 -2.8444283020296246 -2.4934443225950162 NA NA NA NA
-2.83291407824257 -2.2609194262006804 -1.880571778897738 NA NA NA NA
-0.07110735951065017 -3.1981883127954176 -1.6888398303956473 NA NA NA NA
-1.4776974273522197 -2.216720382614417 -2.363544050698436 NA NA NA NA
-1.3049251769161054 -2.4888450269512195 -2.023711868108977 NA NA NA NA
-1.5640330060578582 -1.3337571955802077 -1.9432061518288644 NA NA NA NA
-2.4267682600623552 -0.6694416690147202 -1.9821943471448897 NA NA NA NA
-3.105047077441348 -1.8840043004420817 -1.9984140217750856 NA NA NA NA
-2.261850546921238 -2.2384318366455327 -1.5855484951887253 NA NA NA NA
-2.005378248479145 -2.572299873563223 -2.133308439369526 NA NA NA NA
-1.5434916850235574 -1.7513463133465341 -3.741877972113423 NA NA NA NA
-2.807703379269094 -1.7862660321900328 -3.3638888129517515 NA NA NA NA
-1.4444380910740746 -1.9422913795853844 -1.297284158916691 NA NA NA NA
-1.2856809485737737 -2.162269585107738 -1.6711255748699636 NA NA NA NA
-1.8130136750728654 -1.08312033372924 -2.2855314654915544 NA NA NA NA
-2.044363470790817 -0.7507822131751832 -2.0024506697463207 NA NA NA NA
-1.8071511235638298 -1.6052983660709663 -1.8503542792236385 NA NA NA NA
-2.5825270538041343 -2.1722282742095436 -2.496883646531253 NA NA NA NA
-1.4891056756942616 -1.3534644504438031 -2.120018234241843 NA NA NA NA
-2.5455165801317796 -1.6220759419553494 -1.9344997860105169 NA NA NA NA
-3.2549728020706077 -1.333585889142879 -2.1535448891030398 NA NA NA NA
-2.406750943370764 -2.0289487291378565 -1.9388353481891056 NA NA NA NA
-1.6869751067746093 -2.7306519955301027 -2.176362863984738 NA NA NA NA
-3.7102420671137954 -1.7125240828805572 -1.6403643179195977 NA NA NA NA
-1.4113411406102692 -0.8481352876989201 -2.124634337373268 NA NA NA NA
-1.6250654485756353 -1.841565601425505 -2.2811845046394876 NA NA NA NA
-2.217896244588182 -1.6822955580455554 -1.9383675326428091 NA NA NA NA
0.3042311559517903 -2.155744809995913 -1.8218751109230034 NA NA NA NA
-4.0864406869021845 -2.2007147167502077 -1.9204824505886602 NA NA NA NA
-3.084699936462762 -2.078759035161243 -1.682666636753151 NA NA NA NA
-1.0623575596575954 -2.242556555767971 -2.449861705197957 NA NA NA NA
-0.9902143088804213 -0.9642856411697696 -2.509238284194183 NA NA NA NA
-1.1679517887733715 -2.1885158635388375 -2.084417317854226 NA NA NA NA
-1.7974771734458697 -1.941980109696529 -2.096204887759706 NA NA NA NA
-2.9080961523788793 -0.6809111097877566 -2.035979611028964 NA NA NA NA
-2.540837767915515 -2.560541090125102 -1.939305449401947 NA -2.8294996164650312 NA NA
-2.5626147170267815 -2.1315602678068424 -2.305469877419595 NA -2.8106628282183377 NA NA
-0.9154042127730901 -2.1797820927517897 -2.396097991923429 NA -1.1076885489687816 NA NA
-2.7417361715125215 -2.921201434265289 -1.9811149622065358 NA -1.8488365341115875 NA NA
-2.528859829431698 -3.6126788823059766 -2.0340106790897745 NA -2.2427763237444203 NA NA
-2.167048649386681 -3.590738281178109 -2.3284218757502364 NA -1.1482570459926105 NA NA
-2.5554222399343023 -2.93599203936229 -2.6258530751735067 NA -2.395654381518679 NA NA
-1.6539665310818723 -3.0481733743216592 -3.0537174633706687 NA -1.6934753444158643 -2.504180628421424 NA
-2.4216656299983312 -2.388762750286069 -3.8947097428247286 NA -0.5949307522766112 -3.274811865459435 NA
-2.86489611872694 -1.742797344331609 -3.2494252758815296 NA -2.103711508785143 -3.1435077758424685 NA
-2.462581422516488 -1.871531987445069 -2.017199261150386 NA -3.2976563412229045 -2.8320260411407747 NA
-2.4453929490589945 -2.6926571857779487 -1.9917463318269588 NA -1.533337050818769 -1.5786243015278116 NA
