58 40 52 0 0 0 0
61 39 50 0 0 0 0
65 43 43 0 0 0 0
68 40 42 0 0 0 0
76 24 50 0 0 0 0
76 30 43 0 0 0 0
96 17 37 0 0 0 0
98 1 51 0 0 0 0
97 5 48 0 0 0 0
94 4 52 0 0 0 0
59 38 52 0 0 0 0
55 40 55 0 0 0 0
49 43 58 0 0 0 0
18 71 61 0 0 0 0
55 33 62 0 0 0 0
30 55 65 0 0 0 0
54 28 67 0 0 0 0
38 42 70 0 0 0 0
59 13 78 0 0 0 0
49 22 79 0 0 0 0
19 45 86 0 0 0 0
12 50 88 0 0 0 0
14 47 89 0 0 0 0
17 43 91 0 0 0 0
25 33 92 0 0 0 0
16 39 95 0 0 0 0
18 35 97 0 0 0 0
20 30 100 0 0 0 0
19 26 104 0 0 0 0
18 23 110 0 0 0 0
15 20 115 0 0 0 0
13 21 116 0 0 0 0
29 54 67 0 0 0 0
38 20 92 0 0 0 0
39 81 30 0 0 0 0
40 88 21 0 0 0 0
41 16 93 0 0 0 0
42 15 93 0 0 0 0
43 16 92 0 0 0 0
44 23 83 0 0 0 0
38 33 79 0 0 0 0
34 26 90 0 0 0 0
30 19 101 0 0 0 0
26 15 109 0 0 0 0
24 18 108 0 0 0 0
21 16 113 0 0 0 0
18 12 120 0 0 0 0
18 16 116 0 0 0 0
15 16 119 0 0 0 0
13 9 128 0 0 0 0
11 15 125 0 0 0 0
9 15 126 0 0 0 0
9 12 128 0 0 0 0
7 22 120 0 0 0 0
6 15 129 0 0 0 0
5 15 130 0 0 0 0
4 29 117 0 0 0 0
7 47 96 0 0 0 0
56 7 87 0 0 0 0
23 81 20 0 26 0 0
27 70 29 0 24 0 0
15 86 29 0 21 0 0
34 34 59 0 23 0 0
19 22 88 0 20 0 0
33 27 73 0 18 0 0
33 12 87 0 18 0 0
64 33 12 0 15 25 0
19 63 22 0 15 31 0
23 52 42 0 16 17 0
32 34 53 0 14 17 0
34 61 32 0 12 10 0
28 37 71 0 10 3 0
28 59 18 0 10 34 0
29 52 10 0 9 49 0
39 82 9 0 8 12 0
41 68 28 0 7 6 0
41 68 31 0 7 2 0
42 63 35 0 7 3 0
41 51 48 0 7 2 0
41 47 41 0 7 13 0
42 26 31 0 6 44 0
44 58 29 0 5 13 0
44 62 30 0 4 10 0
45 66 31 0 3 5 0
45 70 31 0 2 1 0
45 67 31 0 2 5 0
42 66 32 0 2 8 0
44 63 27 0 2 14 0
46 59 29 0 2 15 0
46 27 27 0 2 49 0
46 51 29 0 2 23 0
46 54 29 0 2 20 0
47 15 30 0 2 57 0
46 26 30 0 2 46 0
46 56 30 0 2 16 0
45 26 31 0 2 46 0
47 47 31 0 2 23 0
47 38 31 0 2 32 0
46 46 31 0 2 25 0
46 18 32 0 2 52 0
46 22 32 0 2 48 0
46 6 32 0 2 64 0
46 10 16 0 2 76 0
47 8 34 0 2 59 0
47 16 34 0 2 52 0
48 13 35 0 2 53 0
50 15 31 0 2 53 0
51 12 29 0 2 56 0
51 12 29 0 2 56 0
51 12 29 0 2 56 0
52 12 29 0 2 55 0
52 12 29 0 2 55 0
53 10 29 0 2 56 0
55 8 29 0 2 56 0
55 8 29 0 2 56 0
55 8 29 0 2 56 0
57 8 25 0 2 58 0
57 8 24 0 2 59 0
57 8 24 0 2 59 0
59 8 24 0 2 57 0
66 7 22 0 2 52 0
66 7 22 0 2 52 0
66 7 22 0 2 52 0
66 7 22 0 2 52 0
67 7 21 0 2 53 0
74 8 19 0 2 48 0
73 8 19 0 2 48 0
73 8 19 0 2 48 0
73 8 19 0 2 48 0
73 8 19 0 2 48 0
73 8 19 0 2 48 0
72 8 20 0 2 48 0
79 7 18 0 2 43 0
82 6 15 0 2 45 0
79 6 15 0 2 48 0
71 5 13 0 2 59 0
65 4 11 0 4 66 0
27 4 15 0 2 101 0
46 4 13 0 2 85 0
21 3 16 0 2 108 0
91 3 7 0 4 46 0
58 2 10 0 18 60 1
4 3 16 0 7 109 11
13 13 8 0 49 59 8
22 42 9 0 4 65 8
22 18 6 0 48 47 8
22 24 6 0 45 45 8
20 26 5 0 50 42 8
20 31 4 0 44 43 8
26 46 4 0 20 47 7
17 60 3 0 18 44 7
49 38 3 0 18 37 6
25 33 2 0 34 50 5
25 35 2 0 32 50 5
26 36 2 0 31 51 4
26 51 2 0 34 33 3
24 50 3 0 36 34 2
29 31 4 0 49 35 2
24 44 10 0 35 35 2
1 44 34 0 34 35 2
1 46 35 0 34 32 2
1 49 31 0 34 33 2
2 59 31 0 33 23 2
24 55 35 0 11 23 2
28 59 31 0 7 23 2
22 64 27 0 14 20 2
34 67 28 0 1 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
25 68 28 0 10 17 2
26 67 28 0 10 17 2
24 74 25 0 9 15 2
24 75 25 0 9 15 2
24 75 25 0 9 15 2
24 75 25 0 9 15 2
24 75 25 0 9 15 2
24 75 25 0 9 15 2
24 75 25 0 9 15 2
24 75 25 0 9 15 2
24 76 25 0 7 15 2
24 77 25 0 7 15 2
24 78 25 0 6 15 2
